,SPY,NDAQ,MU,BBY,PVH,KO,AEE,TDY,MO
57,240.509994506836,88.0,36.290000915527344,54.75,33.900001525878906,41.83000183105469,71.87999725341797,226.2400054931641,37.09999847412109
58,228.8000030517578,80.5,36.11000061035156,51.650001525878906,31.56999969482422,38.29999923706055,62.93000030517578,233.6600036621093,34.279998779296875
59,222.9499969482422,72.86000061035156,38.25,50.68999862670898,29.049999237060547,37.560001373291016,61.369998931884766,234.3999938964844,31.3799991607666
60,243.1499938964844,82.98999786376953,43.27000045776367,59.20000076293945,35.52000045776367,39.45000076293945,65.29000091552734,265.6199951171875,32.380001068115234
61,246.7899932861328,86.95999908447266,42.5,60.560001373291016,37.459999084472656,41.61000061035156,67.54000091552734,286.7900085449219,34.369998931884766
62,261.20001220703125,93.81999969482422,44.790000915527344,62.880001068115234,39.02999877929688,44.290000915527344,72.79000091552734,305.5299987792969,36.63999938964844
63,253.4199981689453,92.77999877929688,43.47999954223633,62.470001220703125,38.0,42.810001373291016,74.23999786376953,282.2300109863281,36.63999938964844
64,261.6499938964844,99.44000244140624,44.52000045776367,59.75,38.220001220703125,45.0,78.16999816894531,295.3800048828125,37.310001373291016
65,257.75,94.9499969482422,42.060001373291016,57.0,37.63999938964844,44.25,72.83000183105469,297.2699890136719,38.66999816894531
66,246.1499938964844,92.2699966430664,39.88999938964844,53.900001525878906,32.630001068115234,42.119998931884766,67.7300033569336,277.1099853515625,37.61000061035156
67,251.8300018310547,93.95999908447266,41.09000015258789,52.7599983215332,31.8700008392334,43.95000076293945,71.66999816894531,292.4700012207031,36.220001220703125
68,248.19000244140625,95.22000122070312,41.220001220703125,53.47999954223633,30.989999771118164,43.83000183105469,68.75,288.7300109863281,37.40999984741211
69,264.8599853515625,101.58999633789062,46.369998931884766,60.150001525878906,39.709999084472656,46.66999816894531,74.29000091552734,308.3900146484375,37.27999877929688
70,265.1300048828125,100.94000244140624,46.540000915527344,61.75,46.72999954223633,46.5099983215332,71.52999877929688,315.1199951171875,38.47999954223633
71,274.0299987792969,104.12999725341795,48.290000915527344,64.44999694824219,47.88999938964844,47.81999969482422,76.01000213623047,329.8099975585937,40.130001068115234
72,278.20001220703125,107.91999816894533,46.130001068115234,65.98999786376953,49.5099983215332,49.0,79.0,327.9200134277344,40.90999984741211
73,275.6600036621094,103.29000091552734,46.16999816894531,68.33999633789062,46.060001373291016,46.93000030517578,75.81999969482422,319.0799865722656,40.43999862670898
74,283.7900085449219,107.55999755859376,47.619998931884766,69.8499984741211,47.959999084472656,48.91999816894531,77.16999816894531,324.42999267578125,42.119998931884766
75,277.760009765625,106.0,46.43000030517578,64.76000213623047,42.33000183105469,47.61000061035156,75.5,313.25,40.90999984741211
76,279.1000061035156,108.30999755859376,45.52999877929688,64.9800033569336,40.040000915527344,47.09999847412109,77.26000213623047,305.7699890136719,40.400001525878906
77,286.6400146484375,111.23999786376952,45.70000076293945,70.4000015258789,44.880001068115234,48.060001373291016,77.83000183105469,318.0799865722656,40.84999847412109
78,281.5899963378906,109.77999877929688,43.400001525878906,69.79000091552734,40.880001068115234,46.52999877929688,73.23999786376953,317.69000244140625,39.06999969482422
79,273.0400085449219,105.2699966430664,41.40999984741211,67.80000305175781,39.33000183105469,45.380001068115234,74.0199966430664,304.79998779296875,37.7599983215332
80,279.1000061035156,104.62999725341795,43.90999984741211,68.9800033569336,39.18999862670898,45.68000030517578,76.77999877929688,311.1700134277344,37.810001373291016
81,279.0799865722656,103.8499984741211,43.77000045776367,69.5999984741211,39.70000076293945,45.06999969482422,74.19000244140625,314.54998779296875,38.45000076293945
82,282.9700012207031,105.62999725341795,44.15999984741211,71.87999725341797,41.36000061035156,45.43000030517578,73.63999938964844,316.0400085449219,39.41999816894531
83,287.04998779296875,111.62999725341795,45.27999877929688,74.56999969482422,47.63999938964844,46.77999877929688,73.41999816894531,319.94000244140625,39.75
84,285.7300109863281,111.20999908447266,45.310001373291016,77.58999633789062,50.619998931884766,46.7400016784668,74.25,325.8999938964844,40.709999084472656
85,293.2099914550781,111.5999984741211,49.83000183105469,80.05000305175781,53.95000076293945,47.119998931884766,74.62000274658203,338.6099853515625,40.470001220703125
86,290.4800109863281,109.66999816894533,47.88999938964844,76.7300033569336,49.22999954223633,45.88999938964844,72.75,325.6700134277344,39.25
87,282.7900085449219,106.62000274658205,45.060001373291016,72.26000213623047,44.66999816894531,45.59999847412109,71.44999694824219,319.8299865722656,37.90999984741211
88,283.57000732421875,106.12999725341795,44.459999084472656,74.36000061035156,44.43000030517578,45.13999938964844,71.44000244140625,317.95001220703125,38.0099983215332
89,286.19000244140625,108.83000183105467,45.40999984741211,74.75,44.27000045776367,45.400001525878906,72.1500015258789,319.1700134277344,36.79999923706055
90,284.25,105.62999725341795,46.08000183105469,73.98999786376953,42.5,44.75,69.83999633789062,316.8699951171875,35.72999954223633
91,287.67999267578125,107.33000183105467,46.59000015258789,76.25,42.93999862670898,44.59999847412109,69.6500015258789,320.239990234375,35.099998474121094
92,292.44000244140625,107.58999633789062,48.25,78.62999725341797,46.02000045776367,46.11000061035156,70.86000061035156,332.7200012207031,36.7400016784668
93,292.5,109.23999786376952,48.20000076293945,78.0199966430664,43.52999877929688,45.540000915527344,70.83000183105469,334.6499938964844,36.41999816894531
94,286.6700134277344,108.5,45.68999862670898,77.05000305175781,42.150001525878906,44.81999969482422,68.97000122070312,325.4200134277344,36.08000183105469
95,281.6000061035156,108.88999938964844,43.52999877929688,75.02999877929688,39.52000045776367,43.93999862670898,68.3499984741211,319.5199890136719,36.34999847412109
96,284.9700012207031,109.4800033569336,45.72999954223633,77.19000244140625,41.22999954223633,43.70000076293945,68.72000122070312,314.7300109863281,36.25
97,286.2799987792969,112.08000183105467,44.40999984741211,78.61000061035156,40.209999084472656,43.2599983215332,68.76000213623047,315.07000732421875,36.59000015258789
98,295.0,114.94000244140624,45.91999816894531,87.16000366210938,44.47999954223633,44.970001220703125,72.2300033569336,330.17999267578125,37.59999847412109
99,291.9700012207031,112.62999725341795,45.119998931884766,83.4800033569336,41.650001525878906,44.540000915527344,70.6500015258789,327.8299865722656,37.119998931884766
100,296.92999267578125,114.70999908447266,46.63999938964844,81.54000091552734,41.9900016784668,45.88999938964844,70.33000183105469,333.0,37.77000045776367
101,294.8800048828125,113.98999786376952,45.220001220703125,77.9800033569336,44.310001373291016,45.16999816894531,69.30000305175781,339.2200012207031,37.540000915527344
102,295.44000244140625,115.33999633789062,44.93999862670898,76.91999816894531,44.150001525878906,45.02999877929688,69.81999969482422,338.2900085449219,37.72999954223633
103,299.0799865722656,116.27999877929688,45.79999923706055,79.47000122070312,49.83000183105469,46.09000015258789,70.76000213623047,351.6700134277344,38.27999877929688
104,303.5299987792969,115.19000244140624,49.45000076293945,79.08000183105469,53.84999847412109,46.72999954223633,70.51000213623047,361.3800048828125,39.04999923706055
105,302.9700012207031,116.37000274658205,46.470001220703125,76.43000030517578,49.560001373291016,47.09000015258789,73.94000244140625,369.9299926757813,38.810001373291016
106,304.32000732421875,118.45999908447266,47.90999984741211,78.08999633789062,45.470001220703125,46.68000030517578,74.7300033569336,374.1199951171875,39.04999923706055
107,305.54998779296875,118.87999725341795,46.34000015258789,77.5,47.619998931884766,46.9900016784668,74.37000274658203,365.1400146484375,39.18000030517578
108,308.0799865722656,119.23999786376952,46.81999969482422,80.52999877929688,49.61000061035156,46.900001525878906,74.91000366210938,359.8999938964844,39.65999984741211
109,312.17999267578125,119.33999633789062,48.91999816894531,82.22000122070312,55.0099983215332,47.900001525878906,76.08000183105469,365.2200012207031,40.209999084472656
110,311.3599853515625,117.93000030517578,51.220001220703125,79.91999816894531,57.130001068115234,47.91999816894531,73.98999786376953,372.55999755859375,40.72999954223633
111,319.3399963378906,119.9000015258789,53.720001220703125,82.52999877929688,62.75,49.09000015258789,75.58000183105469,377.0,41.90999984741211
112,323.20001220703125,121.3000030517578,53.70000076293945,83.68000030517578,69.45999908447266,49.84999847412109,77.22000122070312,380.4400024414063,42.83000183105469
113,320.7900085449219,120.08999633789062,53.150001525878906,81.62000274658203,63.58000183105469,49.0,75.2699966430664,366.1600036621094,42.18000030517578
114,319.0,120.01000213623048,52.470001220703125,81.69999694824219,59.61000061035156,48.619998931884766,74.86000061035156,361.8999938964844,41.81999969482422
115,300.6099853515625,113.25,48.52000045776367,77.25,52.720001220703125,45.540000915527344,71.83999633789062,341.82000732421875,39.290000915527344
116,304.2099914550781,115.1500015258789,48.68999862670898,77.76000213623047,49.61000061035156,45.59999847412109,71.75,333.5400085449219,39.130001068115234
117,307.04998779296875,117.37000274658205,49.2400016784668,80.01000213623047,50.16999816894531,46.29999923706055,72.33999633789062,335.44000244140625,40.310001373291016
118,312.9599914550781,118.52999877929688,51.02000045776367,83.47000122070312,52.56999969482422,46.77000045776367,72.55000305175781,338.2900085449219,41.09000015258789
119,311.6600036621094,118.12999725341795,50.959999084472656,83.23999786376953,49.59000015258789,46.58000183105469,72.45999908447266,332.4100036621094,40.86000061035156
120,311.7799987792969,119.29000091552734,50.47999954223633,82.30000305175781,49.720001220703125,46.9900016784668,72.45999908447266,327.8099975585937,41.470001220703125
121,308.6400146484375,118.83000183105467,50.83000183105469,81.19999694824219,46.84999847412109,46.02000045776367,69.80000305175781,320.9700012207031,40.68999862670898
122,310.6199951171875,119.70999908447266,51.150001525878906,84.77999877929688,47.5,45.7400016784668,70.62000274658203,325.6499938964844,40.04999923706055
123,312.04998779296875,118.5999984741211,49.84000015258789,85.83999633789062,49.20000076293945,45.63999938964844,70.0,317.1400146484375,40.34000015258789
124,304.0899963378906,115.27999877929688,48.290000915527344,83.81999969482422,47.59999847412109,44.650001525878906,69.45999908447266,307.6499938964844,39.43000030517578
125,307.3500061035156,118.69000244140624,49.18999862670898,84.70999908447266,46.880001068115234,44.93000030517578,68.80999755859375,308.510009765625,39.65999984741211
126,300.04998779296875,115.81999969482422,48.4900016784668,84.80000305175781,44.65999984741211,43.56999969482422,68.9000015258789,299.17999267578125,38.18999862670898
127,304.4599914550781,117.5500030517578,49.150001525878906,86.33000183105469,48.66999816894531,44.36000061035156,69.7300033569336,304.7799987792969,39.22999954223633
128,308.3599853515625,119.47000122070312,51.52000045776367,87.2699966430664,48.04999923706055,44.68000030517578,70.36000061035156,310.95001220703125,39.25
129,310.5199890136719,120.76000213623048,49.70000076293945,87.3499984741211,46.68999862670898,44.81999969482422,72.48999786376953,304.19000244140625,39.2400016784668
130,312.2300109863281,120.05999755859376,49.83000183105469,87.44999694824219,47.459999084472656,44.880001068115234,73.2300033569336,298.45001220703125,39.400001525878906
131,317.04998779296875,121.08000183105467,50.91999816894531,87.69999694824219,46.5,45.22999954223633,73.33999633789062,304.7900085449219,39.59999847412109
132,313.7799987792969,120.47000122070312,49.09000015258789,85.58999633789062,44.619998931884766,45.209999084472656,73.33999633789062,296.95001220703125,39.93999862670898
133,316.17999267578125,121.6999969482422,49.709999084472656,87.18000030517578,45.11000061035156,45.06999969482422,73.94000244140625,302.19000244140625,39.869998931884766
134,314.3800048828125,120.8000030517578,49.97999954223633,84.94999694824219,42.5099983215332,43.90999984741211,73.6500015258789,290.8599853515625,38.59999847412109
135,317.5899963378906,122.87999725341795,50.70000076293945,84.9000015258789,44.369998931884766,45.150001525878906,74.54000091552734,296.3900146484375,40.27000045776367
136,314.8399963378906,123.0,49.459999084472656,85.5999984741211,45.38999938964844,45.25,75.55999755859375,295.69000244140625,40.209999084472656
137,318.9200134277344,124.8000030517578,49.709999084472656,86.88999938964844,46.5099983215332,45.869998931884766,76.56999969482422,303.2099914550781,41.060001373291016
138,321.8500061035156,126.83999633789062,50.5099983215332,88.41999816894531,50.77999877929688,46.400001525878906,75.93000030517578,321.8900146484375,41.0
139,320.7900085449219,127.02999877929688,50.09999847412109,88.3499984741211,51.2599983215332,46.150001525878906,76.79000091552734,322.95001220703125,41.47999954223633
140,321.7200012207031,128.44000244140625,49.470001220703125,87.95999908447266,49.22999954223633,46.81999969482422,78.73999786376953,326.3500061035156,41.540000915527344
141,324.32000732421875,131.3000030517578,51.209999084472656,88.37999725341797,47.34000015258789,46.119998931884766,77.79000091552734,324.9200134277344,40.869998931884766
142,325.010009765625,131.00999450683594,51.52000045776367,90.27999877929688,49.02000045776367,47.20000076293945,78.0,329.7200012207031,41.220001220703125
143,326.8599853515625,134.10000610351562,51.650001525878906,97.36000061035156,49.43999862670898,48.47999954223633,80.20999908447266,336.82000732421875,41.34000015258789
144,322.9599914550781,131.41000366210938,52.63999938964844,96.08000183105467,50.900001525878906,48.27999877929688,80.5199966430664,321.7900085449219,41.58000183105469
145,320.8800048828125,130.55999755859375,50.02000045776367,96.98999786376952,50.08000183105469,48.4900016784668,79.5199966430664,308.95001220703125,41.84999847412109
146,323.2200012207031,130.52999877929688,51.59000015258789,97.91999816894533,50.119998931884766,48.47999954223633,79.01000213623047,307.2900085449219,42.130001068115234
147,321.1700134277344,128.14999389648438,50.09000015258789,97.19000244140624,50.709999084472656,48.18000030517578,79.66999816894531,303.7900085449219,42.52000045776367
148,325.1199951171875,131.00999450683594,50.38999938964844,98.0999984741211,52.15999984741211,48.02000045776367,80.1500015258789,303.5599975585937,41.630001068115234
149,323.9599914550781,129.89999389648438,50.7400016784668,100.02999877929688,50.18000030517578,47.68999862670898,79.55000305175781,304.1199951171875,41.58000183105469
150,326.5199890136719,131.30999755859375,50.060001373291016,99.58999633789062,48.65999984741211,47.2400016784668,80.23999786376953,306.70001220703125,41.150001525878906
151,328.7900085449219,130.35000610351562,50.38999938964844,100.88999938964844,49.22999954223633,46.29999923706055,79.27999877929688,310.6199951171875,41.0099983215332
152,330.0599975585937,129.6999969482422,51.29999923706055,100.51000213623048,47.720001220703125,46.68999862670898,82.19000244140625,315.3500061035156,41.59999847412109
153,332.1099853515625,130.36000061035156,51.04999923706055,101.91000366210938,51.18000030517578,47.220001220703125,80.44999694824219,323.0,41.65999984741211
154,334.3299865722656,130.6999969482422,48.70000076293945,102.75,50.650001525878906,47.47999954223633,81.05999755859375,321.9200134277344,41.54999923706055
155,334.57000732421875,132.8699951171875,48.75,102.9000015258789,51.810001373291016,47.79999923706055,82.18000030517578,324.0599975585937,42.16999816894531
156,335.57000732421875,131.52999877929688,49.150001525878906,104.22000122070312,54.02999877929688,47.720001220703125,83.25,329.2699890136719,43.220001220703125
157,332.79998779296875,130.47000122070312,47.7599983215332,104.12000274658205,54.20000076293945,47.93000030517578,81.16000366210938,331.0199890136719,43.59999847412109
158,337.44000244140625,130.4199981689453,48.47999954223633,104.9800033569336,53.540000915527344,48.43000030517578,81.9800033569336,331.25,42.959999084472656
159,336.8299865722656,130.27999877929688,46.13999938964844,107.9000015258789,53.61000061035156,48.380001068115234,81.37000274658203,331.6000061035156,42.56999969482422
160,336.8399963378906,129.24000549316406,45.59999847412109,109.48999786376952,55.36000061035156,48.45000076293945,81.2699966430664,332.17999267578125,42.540000915527344
161,337.9100036621094,130.30999755859375,45.220001220703125,110.79000091552734,54.65999984741211,48.209999084472656,81.43000030517578,330.3800048828125,43.02999877929688
162,338.6400146484375,130.0500030517578,44.400001525878906,110.5199966430664,51.5,48.41999816894531,81.18000030517578,320.0899963378906,43.220001220703125
163,337.2300109863281,129.8699951171875,44.04999923706055,111.95999908447266,51.040000915527344,47.369998931884766,81.1500015258789,316.8800048828125,43.650001525878906
164,338.2799987792969,130.4600067138672,42.9900016784668,111.6999969482422,50.18000030517578,47.34999847412109,80.47000122070312,313.239990234375,43.5
165,339.4800109863281,129.9199981689453,42.65999984741211,114.0,50.130001068115234,47.27999877929688,80.72000122070312,309.79998779296875,43.459999084472656
166,342.9200134277344,131.5800018310547,43.7599983215332,117.37000274658205,53.65999984741211,47.970001220703125,81.25,316.32000732421875,44.040000915527344
167,344.1199951171875,130.10000610351562,45.09999847412109,112.63999938964844,54.15999984741211,47.90999984741211,79.5999984741211,318.6000061035156,43.52000045776367
168,347.57000732421875,132.5399932861328,44.959999084472656,112.30999755859376,53.02000045776367,48.15999984741211,78.44000244140625,320.760009765625,43.20000076293945
169,348.3299865722656,131.85000610351562,44.619998931884766,111.22000122070312,55.04999923706055,48.22999954223633,78.93000030517578,321.6400146484375,43.75
170,350.5799865722656,131.83999633789062,45.68999862670898,111.2300033569336,57.2400016784668,49.83000183105469,78.66000366210938,316.44000244140625,43.93000030517578
171,349.3099975585937,134.4199981689453,45.5099983215332,110.91000366210938,55.7599983215332,49.52999877929688,79.11000061035156,313.6099853515625,43.7400016784668
172,352.6000061035156,134.82000732421875,45.7599983215332,113.5,57.650001525878906,49.119998931884766,78.4800033569336,314.8900146484375,43.119998931884766
173,357.70001220703125,137.27999877929688,47.83000183105469,114.0199966430664,59.5099983215332,51.18999862670898,80.2300033569336,322.79998779296875,43.7599983215332
174,345.3900146484375,133.25999450683594,46.33000183105469,108.6999969482422,61.45000076293945,50.47999954223633,79.0999984741211,318.7300109863281,43.290000915527344
175,342.57000732421875,130.2899932861328,46.47999954223633,106.30999755859376,63.41999816894531,51.040000915527344,78.95999908447266,318.07000732421875,43.4900016784668
176,333.2099914550781,126.44000244140624,45.02999877929688,105.26000213623048,66.04000091552734,49.810001373291016,77.4000015258789,312.8900146484375,43.06999969482422
177,339.7900085449219,129.19000244140625,45.150001525878906,108.8499984741211,65.02999877929688,50.18999862670898,78.37999725341797,312.4700012207031,43.790000915527344
178,333.8900146484375,124.91000366210938,44.869998931884766,107.37999725341795,67.05000305175781,50.0,76.45999908447266,308.0,43.34999847412109
179,334.0599975585937,125.6999969482422,46.09000015258789,107.11000061035156,67.06999969482422,51.060001373291016,76.5999984741211,313.2099914550781,43.59000015258789
180,338.4599914550781,126.98999786376952,49.02999877929688,107.6999969482422,71.4000015258789,50.709999084472656,76.9800033569336,321.739990234375,43.0
181,340.1700134277344,128.16000366210938,49.04999923706055,107.95999908447266,70.93000030517578,51.04999923706055,77.5,319.5599975585937,42.77999877929688
182,338.82000732421875,127.3000030517578,50.209999084472656,107.08000183105467,72.08000183105469,50.790000915527344,77.94000244140625,321.8099975585937,41.7599983215332
